Time,Driver,DriverNumber,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Stint,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,IsAccurate,SpeedI1,SpeedI2,SpeedFL,SpeedST,PitOutTime,PitInTime,Deleted,DeletedReason,FastF1Generated
1086.732,NOR,1,1.0,,,36.363,32.304,1.0,MEDIUM,1.0,True,McLaren,1,,False,113.0,199.0,295.0,240.0,966.725,,False,,False
1163.599,NOR,1,2.0,76.867,22.302,31.269,23.296,1.0,MEDIUM,2.0,True,McLaren,1,,True,275.0,278.0,281.0,326.0,,,False,,False
1286.119,NOR,1,3.0,122.52,35.79,48.639,38.091,1.0,MEDIUM,3.0,True,McLaren,1,,False,170.0,78.0,,183.0,,1283.364,False,,False
1403.019,NOR,1,4.0,116.9,51.582,39.153,26.165,2.0,MEDIUM,4.0,False,McLaren,1,,False,220.0,200.0,291.0,252.0,1309.477,,False,,False
1479.593,NOR,1,5.0,76.574,22.24,31.131,23.203,2.0,MEDIUM,5.0,False,McLaren,1,,True,280.0,278.0,271.0,327.0,,,False,,False
1601.853,NOR,1,6.0,122.26,37.694,49.351,35.215,2.0,MEDIUM,6.0,False,McLaren,1,,True,166.0,135.0,163.0,126.0,,,False,,False
1727.375,NOR,1,7.0,125.522,39.46,51.659,34.403,2.0,MEDIUM,7.0,False,McLaren,1,,True,184.0,199.0,291.0,190.0,,,False,,False
1809.303,NOR,1,8.0,81.928,22.436,31.022,28.47,2.0,MEDIUM,8.0,False,McLaren,126,,False,277.0,282.0,111.0,325.0,,,False,,False
1968.827,NOR,1,9.0,,53.195,68.078,38.188,2.0,MEDIUM,9.0,False,McLaren,671,,False,120.0,102.0,199.0,123.0,,,False,,False
2068.768,NOR,1,10.0,99.941,30.447,42.87,26.624,2.0,MEDIUM,10.0,False,McLaren,1,,True,195.0,230.0,287.0,278.0,,,False,,False
2146.91,NOR,1,11.0,78.142,22.431,30.961,24.75,2.0,MEDIUM,11.0,False,McLaren,1,,True,279.0,291.0,196.0,326.0,,,False,,False
2245.203,NOR,1,12.0,98.293,28.168,38.356,31.769,2.0,MEDIUM,12.0,False,McLaren,1,,False,218.0,111.0,,247.0,,2242.38,False,,False
2963.234,NOR,1,13.0,,,41.266,26.849,3.0,SOFT,1.0,True,McLaren,1,,False,214.0,218.0,291.0,129.0,2861.841,,False,,False
3038.66,NOR,1,14.0,75.426,22.045,30.475,22.906,3.0,SOFT,2.0,True,McLaren,1,,True,278.0,284.0,278.0,332.0,,,False,,False
3143.176,NOR,1,15.0,104.516,32.804,39.914,31.798,3.0,SOFT,3.0,True,McLaren,1,,False,182.0,210.0,,223.0,,3140.272,False,,False
3550.133,NOR,1,16.0,,,32.636,24.297,4.0,SOFT,4.0,False,McLaren,1,,False,256.0,261.0,294.0,246.0,3423.366,,False,,False
3631.24,NOR,1,17.0,81.107,23.645,32.654,24.808,4.0,SOFT,5.0,False,McLaren,1,,True,266.0,262.0,293.0,324.0,,,False,,False
3712.761,NOR,1,18.0,81.521,23.876,32.749,24.896,4.0,SOFT,6.0,False,McLaren,1,,True,261.0,259.0,292.0,313.0,,,False,,False
3794.31,NOR,1,19.0,81.549,23.922,32.939,24.688,4.0,SOFT,7.0,False,McLaren,1,,True,265.0,262.0,293.0,313.0,,,False,,False
3875.948,NOR,1,20.0,81.638,23.807,32.91,24.921,4.0,SOFT,8.0,False,McLaren,1,,True,261.0,268.0,294.0,309.0,,,False,,False
3957.687,NOR,1,21.0,81.739,23.825,32.95,24.964,4.0,SOFT,9.0,False,McLaren,1,,True,261.0,271.0,295.0,322.0,,,False,,False
4042.653,NOR,1,22.0,84.966,23.781,33.979,27.206,4.0,SOFT,10.0,False,McLaren,1,,True,259.0,217.0,295.0,327.0,,,False,,False
4125.634,NOR,1,23.0,82.981,24.181,33.596,25.204,4.0,SOFT,11.0,False,McLaren,1,,True,251.0,268.0,293.0,337.0,,,False,,False
4208.247,NOR,1,24.0,82.613,23.832,33.56,25.221,4.0,SOFT,12.0,False,McLaren,1,,True,260.0,262.0,296.0,322.0,,,False,,False
4291.33,NOR,1,25.0,83.083,23.97,33.959,25.154,4.0,SOFT,13.0,False,McLaren,1,,True,230.0,264.0,293.0,337.0,,,False,,False
4382.607,NOR,1,26.0,91.277,24.041,34.981,32.255,4.0,SOFT,14.0,False,McLaren,1,,False,254.0,207.0,,332.0,,4379.841,False,,False
4510.823,NOR,1,27.0,128.216,52.821,45.143,30.252,5.0,MEDIUM,13.0,False,McLaren,1,,False,121.0,157.0,231.0,156.0,4402.639,,False,,False
4624.929,NOR,1,28.0,114.106,27.414,38.832,47.86,5.0,MEDIUM,14.0,False,McLaren,1,,True,205.0,183.0,59.0,290.0,,,False,,False
4761.869,NOR,1,29.0,136.94,60.946,38.06,37.934,5.0,MEDIUM,15.0,False,McLaren,1,,True,180.0,169.0,51.0,299.0,,,False,,False
4908.281,NOR,1,30.0,146.412,69.322,42.384,34.706,5.0,MEDIUM,16.0,False,McLaren,12,,False,145.0,151.0,,288.0,,4905.153,False,,False
1006.86,VER,3,1.0,,,36.582,26.115,1.0,HARD,1.0,True,Red Bull Racing,1,,False,191.0,239.0,286.0,206.0,914.599,,False,,False
1083.312,VER,3,2.0,76.452,22.155,30.96,23.337,1.0,HARD,2.0,True,Red Bull Racing,1,,True,288.0,287.0,270.0,324.0,,,False,,False
1191.639,VER,3,3.0,108.327,29.757,44.647,33.923,1.0,HARD,3.0,True,Red Bull Racing,1,,False,189.0,177.0,,191.0,,1188.79,False,,False
1345.942,VER,3,4.0,,71.585,47.465,35.218,2.0,HARD,4.0,False,Red Bull Racing,1,,False,100.0,211.0,274.0,191.0,1224.786,,False,,False
1423.849,VER,3,5.0,77.907,22.564,31.654,23.689,2.0,HARD,5.0,False,Red Bull Racing,1,,True,286.0,281.0,265.0,319.0,,,False,,False
1517.725,VER,3,6.0,93.876,28.003,35.221,30.652,2.0,HARD,6.0,False,Red Bull Racing,1,,False,219.0,207.0,,255.0,,1514.877,False,,False
